Block,Values
1,0.1070143758189956
2,0.10195325451784594
3,0.10184772505427056
4,0.10930527531673524
5,0.10431388036940999
6,0.10740404655506891
7,0.11108019774417538
8,0.10317957562228396
9,0.10691668339402438
10,0.10337408010989459
11,0.09987981993673756
12,0.10228988584051561
13,0.10207370334464831
14,0.1014511496842734
15,0.10702965162664671
16,0.10354808605206887
17,0.10069919233028984
18,0.10521327795914005
19,0.10347322494528147
20,0.10496891123143665
