Block,Values
1,0.1080384104026168
2,0.10147007043725519
3,0.10944171465672911
4,0.10381500097612031
5,0.10416809784597295
6,0.10184858938344125
7,0.10767029666155868
8,0.10616969959513091
9,0.10581276319160587
10,0.10355357193987733
11,0.09996982900095931
12,0.1004844453454239
13,0.10642427265459407
14,0.09884368049177167
15,0.10702288232354912
16,0.10618515993321959
17,0.10747551263852259
18,0.0987258373055832
19,0.10232290685174654
20,0.10133492597315581
